yfips,year,fips,state,county_name,total_pop,total_pop_15to64,female_pop_15to64,male_pop_15to64,asian_pop_15to64,black_pop_15to64,latino_pop_15to64,native_pop_15to64,other_pop_15to64,white_pop_15to64,urbanicity,region,division,commuting_zone,metro_area,land_area,total_jail_adm,total_jail_adm_dcrp,female_jail_adm_dcrp,male_jail_adm_dcrp,total_jail_pop,female_jail_pop,male_jail_pop,asian_jail_pop,black_jail_pop,latino_jail_pop,native_jail_pop,white_jail_pop,total_jail_pretrial,female_jail_pretrial,male_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp,female_jail_pop_dcrp,male_jail_pop_dcrp,total_prison_pop,female_prison_pop,male_prison_pop,asian_prison_pop,black_prison_pop,latino_prison_pop,native_prison_pop,other_prison_pop,white_prison_pop,total_prison_adm,female_prison_adm,male_prison_adm,asian_prison_adm,black_prison_adm,latino_prison_adm,native_prison_adm,other_prison_adm,white_prison_adm,num_facilites,num_employees,confined_pop,capacity,ucr_population,index_crime,violent_crime,property_crime,murder_crime,rape_crime,robbery_crime,agr_assault_crime,burglary_crime,larceny_crime,mv_theft_crime,arson_crime
197450025,1974,50025,VT,Windham County,34796,21614,10912,10702,,33,,,76,21505,rural,Northeast,New England,486,,785.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197550025,1975,50025,VT,Windham County,35635,22335,11287,11048,,34,,,81,22220,rural,Northeast,New England,486,,785.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197650025,1976,50025,VT,Windham County,35473,22394,11369,11025,,34,,,85,22275,rural,Northeast,New England,486,,785.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197750025,1977,50025,VT,Windham County,35543,22552,11506,11046,,29,,,87,22436,rural,Northeast,New England,486,,785.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13685,1081,71,1010,0,5,4,62,260,693,57,0
197850025,1978,50025,VT,Windham County,36344,23314,11930,11384,,31,,,95,23188,rural,Northeast,New England,486,,785.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13824,1104,110,994,0,2,1,107,245,700,49,0
197950025,1979,50025,VT,Windham County,36665,23712,12163,11549,,32,,,102,23578,rural,Northeast,New England,486,,785.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
198050025,1980,50025,VT,Windham County,37042,24047,12362,11685,,34,,,104,23909,rural,Northeast,New England,486,,785.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11880,1249,55,1194,0,4,3,48,266,853,75,0
198150025,1981,50025,VT,Windham County,37314,24266,12452,11814,,42,,,123,24101,rural,Northeast,New England,486,,785.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11966,1124,27,1097,2,5,4,16,247,796,54,0
198250025,1982,50025,VT,Windham County,37686,24507,12553,11954,,48,,,135,24324,rural,Northeast,New England,486,,785.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11989,1137,40,1097,0,13,4,23,180,846,47,24
198350025,1983,50025,VT,Windham County,38179,24856,12699,12157,,58,,,145,24653,rural,Northeast,New England,486,,785.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12198,958,56,902,2,15,12,27,158,701,39,4
198450025,1984,50025,VT,Windham County,38678,25214,12855,12359,,60,,,159,24995,rural,Northeast,New England,486,,785.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,18232,1551,54,1497,0,5,5,44,296,1163,38,0
198550025,1985,50025,VT,Windham County,38946,25446,12946,12500,,73,,,171,25202,rural,Northeast,New England,486,,785.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21653,1878,63,1815,0,9,7,47,392,1362,61,0
198650025,1986,50025,VT,Windham County,39401,25798,13100,12698,,78,,,189,25531,rural,Northeast,New England,486,,785.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21896,1958,58,1900,0,4,6,48,363,1479,58,0
198750025,1987,50025,VT,Windham County,39870,26101,13226,12875,,83,,,199,25819,rural,Northeast,New England,486,,785.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22615,2101,54,2047,1,3,7,43,393,1586,68,0
198850025,1988,50025,VT,Windham County,40829,26754,13531,13223,,89,,,211,26454,rural,Northeast,New England,486,,785.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24296,2151,54,2097,0,8,8,38,404,1625,68,0
198950025,1989,50025,VT,Windham County,41376,27084,13669,13415,,99,,,227,26758,rural,Northeast,New England,486,,785.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24546,2202,62,2140,0,7,10,45,348,1710,82,0
199050025,1990,50025,VT,Windham County,41721,27229,13715,13514,184,91,187,47,,26720,rural,Northeast,New England,486,,785.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24013,2033,41,1992,0,8,5,28,396,1536,60,0
199150025,1991,50025,VT,Windham County,41653,27075,13635,13440,191,90,176,47,,26571,rural,Northeast,New England,486,,785.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24190,1324,41,1283,0,7,7,27,297,951,35,0
199250025,1992,50025,VT,Windham County,42091,27359,13788,13571,204,104,176,47,,26828,rural,Northeast,New England,486,,785.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6232,532,7,525,0,1,0,6,69,442,14,0
199350025,1993,50025,VT,Windham County,42427,27472,13848,13624,221,132,199,46,,26874,rural,Northeast,New England,486,,785.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
199450025,1994,50025,VT,Windham County,43115,27996,14127,13869,254,139,226,62,,27315,rural,Northeast,New England,486,,785.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20942,1619,40,1579,2,11,8,19,350,1166,63,0
199550025,1995,50025,VT,Windham County,43434,28280,14280,14000,256,151,231,56,,27586,rural,Northeast,New England,486,,785.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,36954,1473,43,1430,0,16,9,18,248,1108,70,4
199650025,1996,50025,VT,Windham County,43838,28726,14537,14189,266,171,245,62,,27982,rural,Northeast,New England,486,,785.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,39656,1649,64,1585,1,4,11,48,328,1193,60,4
199750025,1997,50025,VT,Windham County,44199,29196,14795,14401,283,165,258,76,,28414,rural,Northeast,New England,486,,785.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199850025,1998,50025,VT,Windham County,44088,29310,14874,14436,279,165,260,73,,28533,rural,Northeast,New England,486,,785.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,42988,1379,39,1340,0,15,7,17,263,1003,74,0
199950025,1999,50025,VT,Windham County,44179,29513,14976,14537,283,175,259,60,,28736,rural,Northeast,New England,486,,785.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,42856,1406,69,1337,0,13,9,47,296,943,87,11
200050025,2000,50025,VT,Windham County,44074,29554,15016,14538,289,198,306,87,,28674,rural,Northeast,New England,486,,785.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,44216,1313,56,1257,0,12,6,38,263,934,55,5
200150025,2001,50025,VT,Windham County,43998,29676,15071,14605,289,224,337,87,,28739,rural,Northeast,New England,486,,785.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,44526,1428,57,1371,0,10,8,39,282,1005,71,13
200250025,2002,50025,VT,Windham County,44122,29956,15225,14731,316,230,355,95,,28960,rural,Northeast,New England,486,,785.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,44779,1226,69,1157,3,11,6,49,323,760,65,9
200350025,2003,50025,VT,Windham County,44353,30258,15389,14869,323,258,372,93,,29212,rural,Northeast,New England,486,,785.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,44411,1220,52,1168,0,9,6,37,229,867,67,5
200450025,2004,50025,VT,Windham County,44241,30270,15374,14896,317,296,408,90,,29159,rural,Northeast,New England,486,,785.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,44543,1178,87,1091,4,21,4,58,260,769,57,5
200550025,2005,50025,VT,Windham County,44187,30383,15445,14938,314,268,444,92,,29265,rural,Northeast,New England,486,,785.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,44402,1031,69,962,2,8,4,55,184,712,63,3
200650025,2006,50025,VT,Windham County,44390,30581,15580,15001,355,331,454,105,,29336,rural,Northeast,New England,486,,785.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,44204,1169,75,1094,2,7,10,56,276,761,48,9
200750025,2007,50025,VT,Windham County,44444,30608,15561,15047,362,329,482,113,,29322,rural,Northeast,New England,486,,785.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,43529,1119,70,1049,1,10,5,54,249,746,44,10
200850025,2008,50025,VT,Windham County,44407,30422,15454,14968,344,351,540,107,,29080,rural,Northeast,New England,486,,785.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,43294,1116,89,1027,6,12,6,65,289,684,50,4
200950025,2009,50025,VT,Windham County,44441,30328,15363,14965,360,349,517,107,,28995,rural,Northeast,New England,486,,785.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,43012,1336,68,1268,1,11,9,47,384,829,51,4
201050025,2010,50025,VT,Windham County,44513,30227,15332,14895,379,358,551,115,,28824,rural,Northeast,New England,486,,785.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,44513,1158,77,1081,0,9,18,50,306,723,50,2
201150025,2011,50025,VT,Windham County,44500,30179,15304,14875,368,367,560,110,,28774,rural,Northeast,New England,486,,785.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,44562,1271,95,1176,2,10,11,72,394,740,34,8
201250025,2012,50025,VT,Windham County,44202,29863,15102,14761,349,373,593,123,,28425,rural,Northeast,New England,486,,785.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,44236,1148,102,1046,0,8,18,76,306,701,38,1
201350025,2013,50025,VT,Windham County,43974,29332,14807,14525,353,380,614,112,,27873,rural,Northeast,New England,486,,785.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,43858,1279,81,1198,0,13,10,58,310,849,35,4
201450025,2014,50025,VT,Windham County,43785,28927,14643,14284,357,398,619,104,,27449,rural,Northeast,New England,486,,785.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,43676,904,73,831,3,16,9,45,177,623,27,4
201550025,2015,50025,VT,Windham County,43638,28516,14434,14082,372,398,627,108,,27011,rural,Northeast,New England,486,,785.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
201650025,2016,50025,VT,Windham County,43219,28082,14263,13819,377,414,638,95,,26558,rural,Northeast,New England,486,,785.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197050027,1970,50027,VT,Windsor County,44284,26752,13478,13274,,25,,,74,26653,rural,Northeast,New England,398,17200,969.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,178,449,454,,,,,,,,,,,,
197150027,1971,50027,VT,Windsor County,45091,27425,13785,13640,,28,,,77,27320,rural,Northeast,New England,398,17200,969.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,178,449,454,,,,,,,,,,,,
197250027,1972,50027,VT,Windsor County,45912,28201,14139,14062,,35,,,77,28089,rural,Northeast,New England,398,17200,969.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,178,449,454,,,,,,,,,,,,
197350027,1973,50027,VT,Windsor County,46293,28676,14357,14319,,36,,,81,28559,rural,Northeast,New England,398,17200,969.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,178,449,454,,,,,,,,,,,,
197450027,1974,50027,VT,Windsor County,46933,29285,14657,14628,,39,,,86,29160,rural,Northeast,New England,398,17200,969.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,178,449,454,,,,,,,,,,,,
197550027,1975,50027,VT,Windsor County,47470,29812,14916,14896,,44,,,87,29681,rural,Northeast,New England,398,17200,969.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,178,449,454,,,,,,,,,,,,
197650027,1976,50027,VT,Windsor County,48139,30551,15293,15258,,46,,,89,30416,rural,Northeast,New England,398,17200,969.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,178,449,454,,,,,,,,,,,,
197750027,1977,50027,VT,Windsor County,48888,31282,15673,15609,,51,,,96,31135,rural,Northeast,New England,398,17200,969.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,178,449,454,14446,355,17,338,0,1,9,7,108,194,36,0
197850027,1978,50027,VT,Windsor County,50018,32277,16183,16094,,53,,,104,32120,rural,Northeast,New England,398,17200,969.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,178,449,454,13959,415,7,408,0,0,2,5,103,278,27,0
197950027,1979,50027,VT,Windsor County,50699,32877,16487,16390,,56,,,112,32709,rural,Northeast,New England,398,17200,969.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,178,449,454,,,,,,,,,,,,
198050027,1980,50027,VT,Windsor County,51183,33252,16689,16563,,58,,,118,33076,rural,Northeast,New England,398,17200,969.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,178,449,454,7941,258,10,248,0,0,6,4,32,187,29,0
198150027,1981,50027,VT,Windsor County,51551,33488,16805,16683,,63,,,133,33292,rural,Northeast,New England,398,17200,969.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,178,449,454,7998,231,6,225,0,0,1,5,41,148,35,1
198250027,1982,50027,VT,Windsor County,51836,33626,16877,16749,,67,,,142,33417,rural,Northeast,New England,398,17200,969.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,178,449,454,8014,195,4,191,0,0,2,2,33,149,9,0
198350027,1983,50027,VT,Windsor County,51992,33700,16910,16790,,74,,,155,33471,rural,Northeast,New England,398,17200,969.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,178,449,454,8153,147,1,146,0,0,0,1,29,98,18,1
198450027,1984,50027,VT,Windsor County,51895,33643,16882,16761,,75,,,167,33401,rural,Northeast,New England,398,17200,969.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,178,449,454,36659,1014,46,968,0,4,6,36,189,723,56,0
198550027,1985,50027,VT,Windsor County,52241,33875,17002,16873,,75,,,176,33624,rural,Northeast,New England,398,17200,969.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,178,449,454,37004,963,48,915,1,3,2,42,239,617,59,0
198650027,1986,50027,VT,Windsor County,52602,34130,17131,16999,,77,,,188,33865,rural,Northeast,New England,398,17200,969.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,178,449,454,37097,844,34,810,1,3,3,27,208,569,33,0
198750027,1987,50027,VT,Windsor County,53132,34429,17287,17142,,81,,,201,34147,rural,Northeast,New England,398,17200,969.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,178,449,454,37280,1027,54,973,2,9,3,40,263,646,64,0
198850027,1988,50027,VT,Windsor County,53623,34739,17441,17298,,87,,,219,34433,rural,Northeast,New England,398,17200,969.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,178,449,454,37810,1447,70,1377,1,11,6,52,402,898,77,0
198950027,1989,50027,VT,Windsor County,53936,34858,17499,17359,,91,,,234,34533,rural,Northeast,New England,398,17200,969.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,178,449,454,38380,1338,30,1308,0,5,1,24,356,898,54,0
199050027,1990,50027,VT,Windsor County,54171,34889,17524,17365,162,87,158,73,,34409,rural,Northeast,New England,398,17200,969.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,178,449,454,36810,1294,48,1246,0,5,2,41,269,931,46,0
199150027,1991,50027,VT,Windsor County,54532,34961,17567,17394,169,83,166,74,,34469,rural,Northeast,New England,398,17200,969.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,178,449,454,37085,1118,38,1080,0,4,0,34,285,762,33,0
199250027,1992,50027,VT,Windsor County,54749,34998,17604,17394,170,99,168,66,,34495,rural,Northeast,New England,398,17200,969.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,178,449,454,37279,957,38,919,0,4,5,29,171,725,23,0
199350027,1993,50027,VT,Windsor County,54987,35080,17638,17442,195,121,193,67,,34504,rural,Northeast,New England,398,17200,969.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,178,449,454,,,,,,,,,,,,
199450027,1994,50027,VT,Windsor County,55229,35167,17695,17472,194,107,201,82,,34583,rural,Northeast,New England,398,17200,969.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,178,449,454,28184,646,17,629,1,0,0,16,143,470,16,0
199550027,1995,50027,VT,Windsor County,55750,35626,17952,17674,207,118,201,84,,35016,rural,Northeast,New England,398,17200,969.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,178,449,454,35407,1212,55,1157,0,7,4,44,182,929,41,5
199650027,1996,50027,VT,Windsor County,56097,36019,18169,17850,219,131,219,83,,35367,rural,Northeast,New England,398,17200,969.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,178,449,454,28431,960,24,936,1,5,3,15,158,736,40,2
199750027,1997,50027,VT,Windsor County,56318,36385,18376,18009,244,135,261,103,,35642,rural,Northeast,New England,398,17200,969.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,178,449,454,0,0,0,0,0,0,0,0,0,0,0,0
199850027,1998,50027,VT,Windsor County,56703,36901,18654,18247,249,132,253,127,,36140,rural,Northeast,New England,398,17200,969.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,178,449,454,34107,586,24,562,0,8,1,15,137,411,14,0
199950027,1999,50027,VT,Windsor County,56985,37185,18808,18377,245,139,261,110,,36430,rural,Northeast,New England,398,17200,969.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,178,449,454,47359,717,23,694,1,5,3,14,201,450,35,8
200050027,2000,50027,VT,Windsor County,57438,37574,19002,18572,255,140,296,118,,36765,rural,Northeast,New England,398,17200,969.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,178,449,454,57418,905,23,882,0,10,2,11,206,634,28,14
200150027,2001,50027,VT,Windsor County,57489,37737,19041,18696,296,151,313,126,,36851,rural,Northeast,New England,398,17200,969.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,178,449,454,57820,1135,41,1094,0,11,4,26,252,749,84,9
200250027,2002,50027,VT,Windsor County,57673,38133,19236,18897,320,173,345,118,,37177,rural,Northeast,New England,398,17200,969.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,178,449,454,58150,847,38,809,0,6,3,29,195,569,39,6
200350027,2003,50027,VT,Windsor County,57682,38409,19377,19032,313,196,352,136,,37412,rural,Northeast,New England,398,17200,969.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,178,449,454,58056,844,43,801,0,6,2,35,214,558,25,4
200450027,2004,50027,VT,Windsor County,57639,38473,19456,19017,330,216,377,132,,37418,rural,Northeast,New England,398,17200,969.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,178,449,454,58109,1050,43,1007,5,8,3,27,290,666,43,8
200550027,2005,50027,VT,Windsor County,57409,38554,19425,19129,320,237,399,137,,37461,rural,Northeast,New England,398,17200,969.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,178,449,454,58178,963,61,902,0,15,5,41,236,612,48,6
200650027,2006,50027,VT,Windsor County,57184,38462,19295,19167,336,232,425,143,,37326,rural,Northeast,New England,398,17200,969.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,178,449,454,58108,1169,80,1089,0,19,10,51,294,737,51,7
200750027,2007,50027,VT,Windsor County,57061,38327,19279,19048,347,270,445,144,,37121,rural,Northeast,New England,398,17200,969.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,178,449,454,57242,1005,57,948,1,10,5,41,302,571,71,4
200850027,2008,50027,VT,Windsor County,56850,38000,19142,18858,366,288,453,146,,36747,rural,Northeast,New England,398,17200,969.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,178,449,454,56667,1145,64,1081,2,15,4,43,277,738,59,7
200950027,2009,50027,VT,Windsor County,56708,37682,19006,18676,353,291,459,134,,36445,rural,Northeast,New England,398,17200,969.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,178,449,454,56391,937,58,879,1,5,6,46,283,549,41,6
201050027,2010,50027,VT,Windsor County,56661,37525,18950,18575,393,289,445,160,,36238,rural,Northeast,New England,398,17200,969.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,178,449,454,56670,944,81,863,1,17,4,59,241,592,28,2
201150027,2011,50027,VT,Windsor County,56598,37456,18929,18527,384,285,441,162,,36184,rural,Northeast,New England,398,17200,969.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,178,449,454,53956,1004,74,930,4,15,13,42,333,540,52,5
201250027,2012,50027,VT,Windsor County,56564,37279,18866,18413,392,297,481,156,,35953,rural,Northeast,New England,398,17200,969.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,178,449,454,53849,1179,63,1116,2,11,5,45,383,672,49,12
201350027,2013,50027,VT,Windsor County,56107,36593,18544,18049,391,304,480,150,,35268,rural,Northeast,New England,398,17200,969.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,178,449,454,56124,1002,59,943,2,8,9,40,275,623,44,1
201450027,2014,50027,VT,Windsor County,55978,36252,18367,17885,396,342,523,138,,34853,rural,Northeast,New England,398,17200,969.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,178,449,454,55909,725,52,673,0,15,2,35,215,433,23,2
201550027,2015,50027,VT,Windsor County,55725,35857,18138,17719,414,386,540,142,,34375,rural,Northeast,New England,398,17200,969.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,178,449,454,,,,,,,,,,,,
201650027,2016,50027,VT,Windsor County,55428,35380,17855,17525,402,364,582,143,,33889,rural,Northeast,New England,398,17200,969.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,178,449,454,,,,,,,,,,,,
