ID_Number,year,fips,state,county_name,total_pop,total_pop_15to64,female_pop_15to64,male_pop_15to64,asian_pop_15to64,black_pop_15to64,latino_pop_15to64,native_pop_15to64,other_pop_15to64,white_pop_15to64,urbanicity,region,division,commuting_zone,metro_area,land_area,total_jail_adm,total_jail_adm_dcrp,female_jail_adm_dcrp,male_jail_adm_dcrp,total_jail_pop,female_jail_pop,male_jail_pop,asian_jail_pop,black_jail_pop,latino_jail_pop,native_jail_pop,white_jail_pop,total_jail_pretrial,female_jail_pretrial,male_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp,female_jail_pop_dcrp,male_jail_pop_dcrp,total_prison_pop,female_prison_pop,male_prison_pop,asian_prison_pop,black_prison_pop,latino_prison_pop,native_prison_pop,other_prison_pop,white_prison_pop,total_prison_adm,female_prison_adm,male_prison_adm,asian_prison_adm,black_prison_adm,latino_prison_adm,native_prison_adm,other_prison_adm,white_prison_adm,num_facilites,num_employees,confined_pop,capacity,ucr_population,index_crime,violent_crime,property_crime,murder_crime,rape_crime,robbery_crime,agr_assault_crime,burglary_crime,larceny_crime,mv_theft_crime,arson_crime
201323023,2013,23023,ME,Sagadahoc County,35122,23028,11833,11195,216,239,329,104,,22140,small/mid,Northeast,New England,94,38860,253.979,1032.24,1236.231906,245.8918919,990.3400137,88.30228,8.335319,72.67355,0,4.428138,1.302393,0.5209574,74.49691,48.44904,4.65995,24.3353,9.377234,0,34.90414,0,1.041915,0,92.20945946,10.41914796,81.7903115,52,4,48,0,,0,,7,45,28,5,23,0,,0,,6,22,0,0,0,0,35145,670,21,649,0,7,2,12,106,512,23,8
201423023,2014,23023,ME,Sagadahoc County,35029,22701,11648,11053,228,223,319,100,,21831,small/mid,Northeast,New England,94,38860,253.979,1006.139,,,,90.22097,10.95168,71.96817,0,4.693576,1.043017,0.5215085,76.66174,55.2799,4.65995,24.3353,4.172068,0,36.50559,0,1.564525,0,,,,65,6,59,0,,0,,6,59,41,5,36,0,,0,,4,37,0,0,0,0,35001,502,10,492,0,2,2,6,96,378,15,3
201523023,2015,23023,ME,Sagadahoc County,35079,22559,11539,11020,232,233,345,104,,21645,small/mid,Northeast,New England,94,38860,253.979,1060.935,,,,74.84643,7.327622,51.29335,0,7.851024,1.570205,0.5234016,47.10614,35.06791,4.65995,24.3353,4.172068,0,36.50559,0,2.617008,0,,,,55,,,0,5,0,,3,47,28,,,0,4,0,,2,22,0,0,0,0,,,,,,,,,,,,
201623023,2016,23023,ME,Sagadahoc County,35113,22383,11454,10929,226,236,354,98,,21469,small/mid,Northeast,New England,94,38860,253.979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197023025,1970,23025,ME,Somerset County,40814,23974,12169,11805,,5,,,57,23912,rural,Northeast,New England,94,,3924.389,0,,,,15,0,15,,,,,,4,0,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197123025,1971,23025,ME,Somerset County,41668,24610,12461,12149,,5,,,64,24541,rural,Northeast,New England,94,,3924.389,0,,,,16.25,0,16.25,,,,,,3.875,0,3.75,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197223025,1972,23025,ME,Somerset County,41977,24966,12612,12354,,7,,,64,24895,rural,Northeast,New England,94,,3924.389,0,,,,17.5,0,17.5,,,,,,3.75,0,3.5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197323025,1973,23025,ME,Somerset County,41961,25116,12675,12441,,7,,,67,25042,rural,Northeast,New England,94,,3924.389,0,,,,18.75,0,18.75,,,,,,3.625,0,3.25,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197423025,1974,23025,ME,Somerset County,42573,25645,12935,12710,,7,,,70,25568,rural,Northeast,New England,94,,3924.389,0,,,,20,0,20,,,,,,3.5,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197523025,1975,23025,ME,Somerset County,43281,26229,13227,13002,,8,,,75,26146,rural,Northeast,New England,94,,3924.389,0,,,,21.25,0,21.25,,,,,,3.375,0,2.75,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197623025,1976,23025,ME,Somerset County,44257,27111,13675,13436,,12,,,74,27025,rural,Northeast,New England,94,,3924.389,0,,,,22.5,0,22.5,,,,,,3.25,0,2.5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197723025,1977,23025,ME,Somerset County,44662,27561,13900,13661,,13,,,79,27469,rural,Northeast,New England,94,,3924.389,0,,,,23.75,0,23.75,,,,,,3.125,0,2.25,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,44295,1469,102,1367,2,7,9,84,553,746,68,0
197823025,1978,23025,ME,Somerset County,44933,27866,14052,13814,,14,,,83,27769,rural,Northeast,New England,94,,3924.389,730,,,,25,0,25,,,,,,3,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,45800,1235,56,1179,1,8,6,41,402,726,51,0
197923025,1979,23025,ME,Somerset County,45317,28241,14242,13999,,15,,,87,28139,rural,Northeast,New England,94,,3924.389,823,,,,27.4,0,27.2,,,,,,5.4,0,3.6,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
198023025,1980,23025,ME,Somerset County,45121,28193,14218,13975,,17,,,87,28089,rural,Northeast,New England,94,,3924.389,916,,,,29.8,0,29.4,,,,,,7.8,0,5.2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,44989,1409,99,1310,4,8,12,75,417,834,39,20
198123025,1981,23025,ME,Somerset County,45190,28388,14311,14077,,19,,,99,28270,rural,Northeast,New England,94,,3924.389,1009,,,,32.2,0,31.6,,,,,,10.2,0,6.8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,45323,1402,60,1342,4,12,2,42,329,916,74,23
198223025,1982,23025,ME,Somerset County,45467,28623,14431,14192,,19,,,106,28498,rural,Northeast,New England,94,,3924.389,1102,,,,34.6,0,33.8,,,,,,12.6,0,8.4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,45363,1248,48,1200,1,4,2,41,358,774,45,23
198323025,1983,23025,ME,Somerset County,46145,29154,14699,14455,,23,,,112,29019,rural,Northeast,New England,94,,3924.389,1195,,,,37,1,36,,,,,,15,0,10,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,45880,1375,53,1322,2,14,5,32,416,827,60,19
198423025,1984,23025,ME,Somerset County,46559,29570,14925,14645,,24,,,119,29427,rural,Northeast,New England,94,,3924.389,1242.2,,,,38.4,1.1,36.6,,,,,,15.6,0,11.6,7.6,0,0,0,0,0,,,,,,,,,,,,,45,,,0,0,0,0,0,45,0,0,0,0,46192,1189,40,1149,2,6,3,29,318,775,46,10
198523025,1985,23025,ME,Somerset County,46772,29819,15044,14775,,32,,,129,29658,rural,Northeast,New England,94,,3924.389,1289.4,,,,39.8,1.2,37.2,,,,,,16.2,0,13.2,7.2,0,0,0,0,0,,,,,,,,,,,,,43.66666667,,,0,0,0,0,0,43.66666667,0,0,0,0,46806,1319,57,1262,0,6,7,44,341,847,51,23
198623025,1986,23025,ME,Somerset County,46653,29870,15054,14816,,33,,,137,29700,rural,Northeast,New England,94,,3924.389,1336.6,,,,41.2,1.3,37.8,,,,,,16.8,0,14.8,6.8,0,0,0,0,0,,,,,,,,,,,,,42.33333333,,,0,0,0,0,0,42.33333333,0,0,0,0,47183,1348,45,1303,0,6,11,28,388,830,68,17
198723025,1987,23025,ME,Somerset County,47148,30278,15253,15025,,34,,,146,30098,rural,Northeast,New England,94,,3924.389,1383.8,,,,42.6,1.4,38.4,,,,,,17.4,0,16.4,6.4,0,0,0,0,0,,,,,,,,,,,,,41,,,0,0,0,0,0,41,0,0,0,0,44877,1224,47,1177,1,1,0,45,289,802,80,6
198823025,1988,23025,ME,Somerset County,48006,30933,15579,15354,,37,,,152,30744,rural,Northeast,New England,94,,3924.389,1431,,,,44,1.5,39,,,,,,18,0,18,6,0,2,0,1,0,,,,,,,,,,,,,39.66666667,,,0,0,0,0,0,39.66666667,0,0,0,0,47647,1346,50,1296,1,7,8,34,351,853,91,1
198923025,1989,23025,ME,Somerset County,48987,31553,15888,15665,,39,,,166,31348,rural,Northeast,New England,94,,3924.389,1414.675,,,,43.8,1.6,39.4,,,,,,18.8,0,18.8,6.272727,0,1.941176,0,1.090909,0,,,,,,,,,,,,,38.33333333,,,0,0,0,0,0,38.33333333,0,0,0,0,48442,1488,64,1424,0,14,4,46,348,1012,59,5
199023025,1990,23025,ME,Somerset County,49946,32222,16232,15990,54,35,88,108,,31937,rural,Northeast,New England,94,,3924.389,1398.351,,,,43.6,1.7,39.8,0,0,0,0,40.2,19.6,0,19.6,6.545455,0,1.882353,0,1.181818,0,,,,,,,,,,,,,37,,,0,0,0,0,0,37,0,0,0,0,49767,1456,69,1387,3,15,7,44,302,982,97,6
199123025,1991,23025,ME,Somerset County,50304,32379,16296,16083,54,38,94,119,,32074,rural,Northeast,New England,94,,3924.389,1382.026,,,,43.4,1.8,40.2,0,0,0,0,40.8,20.4,0,20.4,6.818182,0,1.823529,0,1.272727,0,,,,,,,,,,,,,35.66666667,,,0,0,0,0,0,35.66666667,0,0,0,0,50052,1964,53,1911,0,10,5,38,481,1318,105,7
199223025,1992,23025,ME,Somerset County,50351,32351,16291,16060,65,40,99,121,,32026,rural,Northeast,New England,94,,3924.389,1365.701,,,,43.2,1.9,40.6,0,0,0,0,41.4,21.2,0,21.2,7.090909,0,1.764706,0,1.363636,0,,,,83,5,78,0,0,0,0,0,83,34.33333333,,,0,0,0,0,0,34.33333333,0,0,0,0,50052,1644,43,1601,0,15,4,24,414,1112,62,13
199323025,1993,23025,ME,Somerset County,50316,32363,16257,16106,68,44,100,129,,32022,rural,Northeast,New England,94,,3924.389,1349.377,,,,43,2,41,0,0,0,1,42,22,0,22,7.363636,0,1.705882,0,1.454545,0,,,,92,4,88,0,0,0,0,0,92,33,,,0,0,0,0,0,33,0,0,0,0,,,,,,,,,,,,
199423025,1994,23025,ME,Somerset County,50306,32327,16252,16075,71,40,107,134,,31975,rural,Northeast,New England,94,,3924.389,1333.052,,,,45,2.166667,41.33333,0,0,0,1.0625,42.5,22.5,0,22.5,7.636364,0,1.647059,0,1.545455,0,,,,96,,,0,,0,0,1,95,26,0,26,0,,0,0,1,25,0,0,0,0,50929,1660,44,1616,2,11,9,22,545,974,93,4
199523025,1995,23025,ME,Somerset County,50277,32420,16297,16123,77,44,110,139,,32050,rural,Northeast,New England,94,,3924.389,1316.727,,,,47,2.333333,41.66667,0,0,0,1.125,43,23,0,23,7.909091,0,1.588235,0,1.636364,0,,,,88,,,0,,,0,2,86,33,,,0,,,0,2,31,0,0,0,0,51258,1300,46,1254,1,13,5,27,398,788,63,5
199623025,1996,23025,ME,Somerset County,51126,33193,16680,16513,83,52,122,145,,32791,rural,Northeast,New England,94,,3924.389,1300.403,,,,49,2.5,42,0,0,0,1.1875,43.5,23.5,0,23.5,8.181818,0,1.529412,0,1.727273,0,,,,81,,,0,,0,0,2,79,25,,,0,0,0,0,1,24,0,0,0,0,51338,1445,39,1406,2,3,2,32,427,915,64,0
199723025,1997,23025,ME,Somerset County,50866,33200,16702,16498,101,52,120,164,,32763,rural,Northeast,New England,94,,3924.389,1284.078,,,,51,2.666667,42.33333,0,0,0,1.25,44,24,0,24,8.454545,0,1.470588,0,1.818182,0,,,,81,,,,,0,0,4,77,33,,,0,0,0,0,4,29,0,0,0,0,51294,1551,82,1469,2,10,3,67,339,1053,73,4
199823025,1998,23025,ME,Somerset County,50739,33205,16674,16531,118,60,124,157,,32746,rural,Northeast,New England,94,,3924.389,1267.753,,,,53,2.833333,42.66667,0,0,0,1.3125,44.5,24.5,0,24.5,8.727273,0,1.411765,0,1.909091,0,,,,81.78571429,,,,,0,,4.214285714,77.57142857,26,,,0,0,0,0,1,25,0,0,0,0,52304,1704,149,1555,1,14,2,132,427,1050,77,1
199923025,1999,23025,ME,Somerset County,50786,33360,16749,16611,128,62,128,172,,32870,rural,Northeast,New England,94,,3924.389,1251.429,,,,55,3,43,0,1,0,1.375,45,25,0,25,9,0,1.352941,0,2,0,,,,82.57142857,,,,,0,,4.428571429,78.14285714,26,,,0,0,0,0,2,24,0,0,0,0,52750,1733,57,1676,3,9,2,43,377,1196,100,3
200023025,2000,23025,ME,Somerset County,50874,33534,16839,16695,134,93,140,167,,33000,rural,Northeast,New England,94,,3924.389,1268.81,1627,77,1550,58.33333,3.333333,46.33333,0,1,0,1.4375,48.66667,26.33333,0,26.16667,9.272727,0,1.294118,0,1.888889,0,50,2,48,83.35714286,,,,,0,,4.642857143,78.71428571,28,0,28,0,0,0,,9,19,0,0,0,0,50888,1539,46,1493,1,6,2,37,324,1077,90,2
200123025,2001,23025,ME,Somerset County,50871,33634,16859,16775,148,102,163,170,,33051,rural,Northeast,New England,94,,3924.389,1286.191,1627,77,1550,61.66667,3.666667,49.66667,0,1,0,1.5,52.33333,27.66667,0,27.33333,9.545455,0,1.235294,0,1.777778,0,76,4,76,84.14285714,,,,,0,,4.857142857,79.28571429,29,,,0,0,0,0,12,17,0,0,0,0,51357,1589,48,1541,0,7,4,37,423,1017,99,2
200223025,2002,23025,ME,Somerset County,51017,33862,16965,16897,155,107,168,175,,33257,rural,Northeast,New England,94,,3924.389,1303.572,1627,77,1550,65,4,53,0,1,0,1.5625,56,29,0,28.5,9.818182,0,1.176471,0,1.666667,0,72,6,66,84.92857143,,,,,0,,5.071428571,79.85714286,42,,,0,0,0,0,9,33,0,0,0,0,51668,1362,54,1308,1,11,5,37,350,904,47,7
200323025,2003,23025,ME,Somerset County,51336,34160,17095,17065,173,118,188,181,,33500,rural,Northeast,New England,94,,3924.389,1320.952,1820,100,1720,68.33334,4.333333,56.33333,0,1,0,1.625,59.66667,30.33333,0,29.66667,10.09091,0,1.117647,0,1.555556,0,80,10,70,85.71428571,,,,,0,,5.285714286,80.42857143,41.22222222,,,,,0,,8.333333333,32.88888889,0,0,0,0,51406,1478,62,1416,2,16,6,38,358,990,65,3
200423025,2004,23025,ME,Somerset County,51328,34278,17098,17180,191,121,198,192,,33576,rural,Northeast,New England,94,,3924.389,1338.333,2000,200,1800,71.66666,4.666667,59.66667,0,1,0,1.6875,63.33333,31.66667,0,30.83333,10.36364,0,1.058824,0,1.444444,0,83,8,75,86.5,,,,,0,,5.5,81,40.44444444,,,,,0,,7.666666667,32.77777778,0,0,0,0,51606,1587,59,1528,1,18,8,32,396,1063,59,10
200523025,2005,23025,ME,Somerset County,51600,34566,17202,17364,209,144,196,183,,33834,rural,Northeast,New England,94,,3924.389,1355.714,1820,80,1740,75,5,63,0,1,0,1.75,67,33,1,32,10.63636,0,1,1,1.333333,0,79,6,73,87.28571429,,,,,0,,5.714285714,81.57142857,39.66666667,,,,,0,,7,32.66666667,0,0,0,0,51751,1408,62,1346,1,22,4,35,298,998,46,4
200623025,2006,23025,ME,Somerset County,52195,35067,17488,17579,220,153,201,195,,34298,rural,Northeast,New England,94,,3924.389,2085.714,2300,100,2200,58,3,50,0,1.5,0,1.8125,50,22,1,22,10.90909,0,1,1,1.222222,0,83,10,73,88.07142857,,,,,0,,5.928571429,82.14285714,38.88888889,,,,,0,,6.333333333,32.55555556,0,0,0,0,51670,1643,58,1585,6,16,8,28,390,1128,61,6
200723025,2007,23025,ME,Somerset County,52459,35152,17533,17619,225,162,201,191,,34373,rural,Northeast,New England,94,,3924.389,2190,2450,250,2200,63,1,49,0,2,0,1.875,48,20,1,19,11.18182,0,1,1,1.111111,0,85,10,75,88.85714286,,,,,0,,6.142857143,82.71428571,38.11111111,,,,,0,,5.666666667,32.44444444,0,0,0,0,51923,1380,45,1335,2,16,7,20,319,936,67,13
200823025,2008,23025,ME,Somerset County,52316,34890,17426,17464,236,169,223,189,,34073,rural,Northeast,New England,94,,3924.389,1355.714,2450,250,2200,63,1,55,0,2,0,1.9375,54,9,1,8,11.45455,0,11,1,1,0,100,10,90,89.64285714,,,,,0,,6.357142857,83.28571429,37.33333333,,,,,0,,5,32.33333333,0,0,0,0,51524,1478,52,1426,1,18,9,24,349,989,76,12
200923025,2009,23025,ME,Somerset County,52104,34686,17261,17425,260,181,217,218,,33810,rural,Northeast,New England,94,,3924.389,2059.643,2466,463,2003,103,18,101,0,4,1,2,112,63,11,52,11.72727,0,21,1,5,1,131,19,112,90.42857143,,,,,0,,6.571428571,83.85714286,36.55555556,,,,,0,,4.333333333,32.22222222,0,0,0,0,51327,1340,52,1288,2,22,8,20,387,841,46,14
201023025,2010,23025,ME,Somerset County,52228,34657,17296,17361,266,180,225,210,,33776,rural,Northeast,New England,94,,3924.389,2763.571,2437,468,1969,157,19,119,1,5,4,1,127,57,11,52,12,0,46,1,1,1,156,15,141,91.21428571,,,,,0,,6.785714286,84.42857143,35.77777778,,,,,0,,3.666666667,32.11111111,0,0,0,0,52228,1502,51,1451,1,19,10,21,411,975,51,14
201123025,2011,23025,ME,Somerset County,52219,34654,17299,17355,266,182,228,214,,33764,rural,Northeast,New England,94,,3924.389,1668.571,1680,296,1384,136,18,131,1,6,3,1,141,71,11,52,6,0,38,1,12,0,170,15,155,92,,,,,0,,7,85,35,,,,,0,,3,32,0,0,0,0,52221,1583,51,1532,2,20,5,24,382,1075,70,5
201223025,2012,23025,ME,Somerset County,51925,34497,17228,17269,280,193,249,214,,33561,rural,Northeast,New England,94,,3924.389,1303.571,2711,511,2200,168,8,93,1,3,2,1,93,52,11,52,6,0,3,1,28,0,168,17,151,84,,,,,0,,7,77,40,,,0,,0,0,2,38,0,0,0,0,52067,1694,65,1629,1,26,14,24,406,1162,44,17
201323025,2013,23025,ME,Somerset County,51810,34209,17067,17142,283,199,284,215,,33228,rural,Northeast,New England,94,,3924.389,1560,1560,361,1199,162,12,77,0,4,4,1,81,54,11,52,6,0,4,1,22,0,162,18,144,88,6,82,,,0,,5,83,56,6,50,0,0,0,,3,53,0,0,0,0,51745,1513,56,1457,1,24,4,27,318,1061,72,6
201423025,2014,23025,ME,Somerset County,51701,33895,16895,17000,290,198,280,218,,32909,rural,Northeast,New England,94,,3924.389,2033.571,,,,154,15,99,0,4,14,1,95,71,11,52,6,0,28,1,23,0,,,,84,4,80,0,,0,,3,81,40,,,0,,0,0,1,39,0,0,0,0,51638,1452,67,1385,0,21,18,28,294,1014,75,2
201523025,2015,23025,ME,Somerset County,51236,33333,16645,16688,294,227,274,216,,32322,rural,Northeast,New England,94,,3924.389,2033.571,,,,154,15,99,0,4,14,1,95,71,11,52,6,0,28,1,23,0,,,,96,7,89,0,,0,,6,90,50,5,45,0,,0,,4,46,0,0,0,0,,,,,,,,,,,,
201623025,2016,23025,ME,Somerset County,50745,32906,16454,16452,289,217,304,217,,31879,rural,Northeast,New England,94,,3924.389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197023027,1970,23027,ME,Waldo County,23485,13781,6838,6943,,23,,,32,13726,rural,Northeast,New England,94,,729.956,0,,,,10,0,10,,,,,,3,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197123027,1971,23027,ME,Waldo County,24128,14330,7091,7239,,22,,,37,14271,rural,Northeast,New England,94,,729.956,0,,,,9.875,0,9.875,,,,,,3,0,2.875,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197223027,1972,23027,ME,Waldo County,24996,15060,7439,7621,,20,,,37,15003,rural,Northeast,New England,94,,729.956,0,,,,9.75,0,9.75,,,,,,3,0,2.75,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197323027,1973,23027,ME,Waldo County,25105,15286,7540,7746,,18,,,40,15228,rural,Northeast,New England,94,,729.956,0,,,,9.625,0,9.625,,,,,,3,0,2.625,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197423027,1974,23027,ME,Waldo County,25508,15685,7739,7946,,19,,,38,15628,rural,Northeast,New England,94,,729.956,0,,,,9.5,0,9.5,,,,,,3,0,2.5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197523027,1975,23027,ME,Waldo County,26302,16346,8067,8279,,17,,,43,16286,rural,Northeast,New England,94,,729.956,0,,,,9.375,0,9.375,,,,,,3,0,2.375,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197623027,1976,23027,ME,Waldo County,27174,17073,8452,8621,,16,,,43,17014,rural,Northeast,New England,94,,729.956,0,,,,9.25,0,9.25,,,,,,3,0,2.25,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197723027,1977,23027,ME,Waldo County,27505,17362,8620,8742,,12,,,48,17302,rural,Northeast,New England,94,,729.956,0,,,,9.125,0,9.125,,,,,,3,0,2.125,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,27459,774,34,740,1,6,4,23,329,374,37,0
197823027,1978,23027,ME,Waldo County,27835,17619,8772,8847,,16,,,42,17561,rural,Northeast,New England,94,,729.956,677.8571,,,,9,0,9,,,,,,3,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,27681,830,29,801,0,2,6,21,359,379,63,0
197923027,1979,23027,ME,Waldo County,28576,18155,9063,9092,,14,,,41,18100,rural,Northeast,New England,94,,729.956,781.4857,,,,10.6,0,10.6,,,,,,4.4,0,3.428571,1.8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
198023027,1980,23027,ME,Waldo County,28455,18081,9046,9035,,14,,,42,18025,rural,Northeast,New England,94,,729.956,885.1143,,,,12.2,0,12.2,,,,,,5.8,0,4.857143,1.6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28418,912,21,891,1,1,2,17,324,500,63,4
198123027,1981,23027,ME,Waldo County,28481,18160,9089,9071,,14,,,49,18097,rural,Northeast,New England,94,,729.956,988.7429,,,,13.8,0,13.8,,,,,,7.2,0,6.285714,1.4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28629,787,27,760,1,2,3,21,299,419,35,7
198223027,1982,23027,ME,Waldo County,28706,18308,9173,9135,,14,,,57,18237,rural,Northeast,New England,94,,729.956,1092.371,,,,15.4,0,15.4,,,,,,8.6,0,7.714286,1.2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28654,605,29,576,1,5,4,19,217,320,36,3
198323027,1983,23027,ME,Waldo County,28998,18522,9290,9232,,16,,,62,18444,rural,Northeast,New England,94,,729.956,1196,,,,17,0,17,,,,,,10,0,9.142858,1,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28982,588,17,571,2,3,2,10,200,337,32,2
198423027,1984,23027,ME,Waldo County,29407,18848,9474,9374,,16,,,65,18767,rural,Northeast,New England,94,,729.956,1015,,,,18,0,18,,,,,,11,0,10.57143,1.71875,0,0,0,2.8,0,,,,,,,,,,,,,17,,,0,0,0,0,0,17,0,0,0,0,29039,595,60,535,3,2,2,53,197,304,31,3
198523027,1985,23027,ME,Waldo County,29812,19143,9626,9517,,18,,,79,19046,rural,Northeast,New England,94,,729.956,834,,,,19,0,19,,,,,,12,0,12,2.4375,0,0,0,2.6,0,,,,,,,,,,,,,18.33333333,,,0,0,0,,0.111111111,18.22222222,0,0,0,0,29694,517,24,493,4,4,1,15,175,293,18,7
198623027,1986,23027,ME,Waldo County,30154,19407,9760,9647,,18,,,83,19306,rural,Northeast,New England,94,,729.956,828,,,,19,0,14,,,,,,6,0,6,3.15625,0,0,0,2.4,0,,,,,,,,,,,,,19.66666667,,,0,0,0,,0.222222222,19.44444444,0,0,0,0,29896,381,17,364,2,4,0,11,127,221,13,3
198723027,1987,23027,ME,Waldo County,30703,19791,9956,9835,,18,,,88,19685,rural,Northeast,New England,94,,729.956,830,,,,17,0,15,,,,,,10,0,10,3.875,0,0,0,2.2,0,,,,,,,,,,,,,21,,,0,0,0,,0.333333333,20.66666667,0,0,0,0,30444,379,15,364,1,3,0,11,116,222,26,0
198823027,1988,23027,ME,Waldo County,31473,20317,10223,10094,,20,,,95,20202,rural,Northeast,New England,94,,729.956,970,,,,19,0,13,,,,,,3,0,3,4.59375,0,0,0,2,0,,,,,,,,,,,,,22.33333333,,,0,0,0,,0.444444444,21.88888889,0,0,0,0,31189,431,23,408,0,7,1,15,141,234,31,2
198923027,1989,23027,ME,Waldo County,32436,20894,10526,10368,,20,,,102,20772,rural,Northeast,New England,94,,729.956,981.3636,,,,19.6,0,14.8,,,,,,4.8,0,4.8,5.3125,0,0,0,1.923077,0,,,,,,,,,,,,,23.66666667,,,0,0,0,,0.555555556,23.11111111,0,0,0,0,31721,482,28,454,1,5,2,20,125,305,23,1
199023027,1990,23027,ME,Waldo County,33154,21392,10791,10601,49,18,81,51,,21193,rural,Northeast,New England,94,,729.956,992.7273,,,,20.2,0,16.6,0,0,0,0,16.2,6.6,0,6.6,6.03125,0,0,0,1.846154,0,,,,,,,,,,,,,25,,,0,0,0,,0.666666667,24.33333333,0,0,0,0,33018,493,31,462,1,3,2,25,120,327,14,1
199123027,1991,23027,ME,Waldo County,33545,21623,10905,10718,51,19,87,52,,21414,rural,Northeast,New England,94,,729.956,1004.091,,,,20.8,0,18.4,0,0,0,0,17.8,8.4,0,8.4,6.75,0,0,0,1.769231,0,,,,,,,,,,,,,26.33333333,,,0,0,0,,0.777777778,25.55555556,0,0,0,0,33207,551,15,536,0,5,2,8,172,340,22,2
199223027,1992,23027,ME,Waldo County,33799,21756,10983,10773,51,19,84,62,,21540,rural,Northeast,New England,94,,729.956,1015.455,,,,21.4,0,20.2,0,0,0,0,19.4,10.2,0,10.2,7.46875,0,0,0,1.692308,0,,,,44,,,0,0,0,,2,42,27.66666667,,,0,0,0,,0.888888889,26.77777778,0,0,0,0,33207,524,17,507,0,2,3,12,145,337,22,3
199323027,1993,23027,ME,Waldo County,34316,22124,11158,10966,51,20,81,70,,21902,rural,Northeast,New England,94,,729.956,1026.818,,,,22,0,22,0,0,0,0,21,12,0,12,8.1875,0,0,0,1.615385,0,,,,60,,,0,0,0,,3,57,29,0,29,0,0,0,,1,28,0,0,0,0,,,,,,,,,,,,
199423027,1994,23027,ME,Waldo County,34390,22253,11255,10998,48,19,87,65,,22034,rural,Northeast,New England,94,,729.956,1038.182,,,,22.83333,0,23.16667,0,0,0,0,22.5,11.83333,0,11.66667,8.90625,0,0,0,1.538462,0,,,,55,,,0,0,0,,2,53,15,0,15,0,0,0,0,0,15,0,0,0,0,34239,465,15,450,1,5,2,7,146,274,25,5
199523027,1995,23027,ME,Waldo County,34841,22677,11456,11221,51,21,94,75,,22436,rural,Northeast,New England,94,,729.956,1049.545,,,,23.66667,0,24.33333,0,0,0,0,24,11.66667,0,11.33333,9.625,0,0,0,1.461538,0,,,,60,,,0,0,0,,2,58,25,0,25,0,0,0,,1,24,0,0,0,0,35030,542,16,526,0,4,0,12,136,361,28,1
